"Baidu Inc","2017-03-31T00:00:00","BIDU","Baidu Inc"
"Biogen Inc Cmn","2017-03-31T00:00:00","BIIB","Biogen Inc Cmn"
"Biocept Inc","2017-03-31T00:00:00","BIOC","Biocept Inc"
"Biolase Inc Cmn","2017-03-31T00:00:00","BIOL","Biolase Inc Cmn"
"Bioptix Inc","2017-03-31T00:00:00","BIOP","Bioptix Inc"
"Bioscrip Inc","2017-03-31T00:00:00","BIOS","Bioscrip Inc"
"Proshrs Ulsht Nq Bio","2017-03-31T00:00:00","BIS","Proshrs Ulsht Nq Bio"
"Bioverativ Inc","2017-03-31T00:00:00","BIVV","Bioverativ Inc"
"Bj's Restaurants Inc","2017-03-31T00:00:00","BJRI","Bj's Restaurants Inc"
"Blackrock Cptl Invt","2017-03-31T00:00:00","BKCC","Blackrock Cptl Invt"
"Blueknight Energy LP","2017-03-31T00:00:00","BKEP","Blueknight Energy LP"
"Blueknight Srs A Uts","2017-03-30T00:00:00","BKEPP","Blueknight Srs A Uts"
"Bank Mutual Corp","2017-03-31T00:00:00","BKMU","Bank Mutual Corp"
"Bank of So Car Cp","2017-03-31T00:00:00","BKSC","Bank of So Car Cp"
"Blackline Inc","2017-03-31T00:00:00","BL","Blackline Inc"
"Blue Bird Corp","2017-03-31T00:00:00","BLBD","Blue Bird Corp"
"Bellicum Pharma Comm","2017-03-31T00:00:00","BLCM","Bellicum Pharma Comm"
"Ballard Power Sys","2017-03-31T00:00:00","BLDP","Ballard Power Sys"
"Builders Firstsource","2017-03-31T00:00:00","BLDR","Builders Firstsource"
"Biolife Solutions Cmn","2017-03-31T00:00:00","BLFS","Biolife Solutions Cmn"
"Bridgeline Digital","2017-03-31T00:00:00","BLIN","Bridgeline Digital"
"Blackbaud Inc","2017-03-31T00:00:00","BLKB","Blackbaud Inc"
"Bloomin' Brands Inc","2017-03-31T00:00:00","BLMN","Bloomin' Brands Inc"
"Bsb Bancorp Inc","2017-03-31T00:00:00","BLMT","Bsb Bancorp Inc"
"Bellerophon Ther Com","2017-03-31T00:00:00","BLPH","Bellerophon Ther Com"
"Biolinerx Ltd","2017-03-31T00:00:00","BLRX","Biolinerx Ltd"
"Bluebird Bio Cmn","2017-03-31T00:00:00","BLUE","Bluebird Bio Cmn"
"Boulevard AC Cm ST A","2017-03-31T00:00:00","BLVD","Boulevard AC Cm ST A"
"Boulevard Acqu Unit","2017-03-22T00:00:00","BLVDU","Boulevard Acqu Unit"
"Boulevard Acquisi Wt","2017-03-31T00:00:00","BLVDW","Boulevard Acquisi Wt"
"Bmc Stock Holdings","2017-03-31T00:00:00","BMCH","Bmc Stock Holdings"
"Recon Bullmark Latam","2017-03-27T00:00:00","BMLA","Recon Bullmark Latam"
"Bank of Montreal BMO Elkhorn DWA MLP Select Inde","2017-03-30T00:00:00","BMLP","Bank of Montreal BMO Elkhorn DWA MLP Select Inde"
"Biomerica Inc","2017-03-31T00:00:00","BMRA","Biomerica Inc"
"Bank of Marin Bancrp","2017-03-31T00:00:00","BMRC","Bank of Marin Bancrp"
"Biomarin Pharmaceut","2017-03-31T00:00:00","BMRN","Biomarin Pharmaceut"
"Bryn Mawr Bank Corp","2017-03-31T00:00:00","BMTC","Bryn Mawr Bank Corp"
"Beneficial Bancorp","2017-03-31T00:00:00","BNCL","Beneficial Bancorp"
"BNC Bancorp Inc","2017-03-31T00:00:00","BNCN","BNC Bancorp Inc"
"Vanguard Tl Intl Bnd","2017-03-31T00:00:00","BNDX","Vanguard Tl Intl Bnd"
"Benefitfocus Cmn","2017-03-31T00:00:00","BNFT","Benefitfocus Cmn"
"Bonso Elec Intl In","2017-03-31T00:00:00","BNSO","Bonso Elec Intl In"
"Benitec Biopharm Ads","2017-03-31T00:00:00","BNTC","Benitec Biopharm Ads"
"Benitec Biopharm Wrt","2017-03-31T00:00:00","BNTCW","Benitec Biopharm Wrt"
"Bob Evans Farms","2017-03-31T00:00:00","BOBE","Bob Evans Farms"
"Bank of Commerce Hld","2017-03-31T00:00:00","BOCH","Bank of Commerce Hld"
"Bofi Holding Inc","2017-03-31T00:00:00","BOFI","Bofi Holding Inc"
"Bofi Hld Sub Not","2017-03-31T00:00:00","BOFIL","Bofi Hld Sub Not"
"Bojangles Inc CS","2017-03-31T00:00:00","BOJA","Bojangles Inc CS"
"Bok Financial Corp","2017-03-31T00:00:00","BOKF","Bok Financial Corp"
"Bok Financial Corporation","2017-03-31T00:00:00","BOKFL","Bok Financial Corporation"
"Audentes Therapeutics Inc Cmn","2017-03-31T00:00:00","BOLD","Audentes Therapeutics Inc Cmn"
"Bon Ton Stores The","2017-03-31T00:00:00","BONT","Bon Ton Stores The"
"Dynamic Materials","2017-03-31T00:00:00","BOOM","Dynamic Materials"
"Bos Better Online","2017-03-31T00:00:00","BOSC","Bos Better Online"
"Bank of The Jame Fnl","2017-03-31T00:00:00","BOTJ","Bank of The Jame Fnl"
"Global X Robotics & Artificial Intel Thmtc ETF","2017-03-31T00:00:00","BOTZ","Global X Robotics & Artificial Intel Thmtc ETF"
"Boston Pvt Finl Hldg","2017-03-31T00:00:00","BPFH","Boston Pvt Finl Hldg"
"Boston Private Dep S","2017-03-31T00:00:00","BPFHP","Boston Private Dep S"
"Boston Private Wts","2017-03-30T00:00:00","BPFHW","Boston Private Wts"
"Blueprint Medi Cm ST","2017-03-31T00:00:00","BPMC","Blueprint Medi Cm ST"
"Popular Inc","2017-03-31T00:00:00","BPOP","Popular Inc"
"Popular Inc Trust II","2017-03-31T00:00:00","BPOPM","Popular Inc Trust II"
"Popular Inc Trust I","2017-03-31T00:00:00","BPOPN","Popular Inc Trust I"
"Bio-Path Holdings","2017-03-31T00:00:00","BPTH","Bio-Path Holdings"
"Brocade Comm Sys","2017-03-31T00:00:00","BRCD","Brocade Comm Sys"
"Craft Brew Alliance","2017-03-31T00:00:00","BREW","Craft Brew Alliance"
"Bridgford Foods Cp","2017-03-31T00:00:00","BRID","Bridgford Foods Cp"
"Brookline Bancorp","2017-03-31T00:00:00","BRKL","Brookline Bancorp"
"Bruker Corporation","2017-03-31T00:00:00","BRKR","Bruker Corporation"
"Brooks Automation","2017-03-31T00:00:00","BRKS","Brooks Automation"
"Bassett Furniture","2017-03-31T00:00:00","BSET","Bassett Furniture"
"Bear State Fin Inc","2017-03-31T00:00:00","BSF","Bear State Fin Inc"
"Broadsoft Inc","2017-03-31T00:00:00","BSFT","Broadsoft Inc"
"Biostar Pharmaceutic","2017-03-31T00:00:00","BSPM","Biostar Pharmaceutic"
"Bsquare Corp","2017-03-31T00:00:00","BSQR","Bsquare Corp"
"Sierra Bancorp","2017-03-31T00:00:00","BSRR","Sierra Bancorp"
"Biospecifics Tech Cp","2017-03-31T00:00:00","BSTC","Biospecifics Tech Cp"
"Biostage Cmn Stk","2017-03-31T00:00:00","BSTG","Biostage Cmn Stk"
"Principal Healthcare Innovators Index","2017-03-28T00:00:00","BTEC","Principal Healthcare Innovators Index"
"Blue Buffalo Pet Cmn","2017-03-31T00:00:00","BUFF","Blue Buffalo Pet Cmn"
"Burcon Nutrascience","2017-03-31T00:00:00","BUR","Burcon Nutrascience"
"First Busey Corp","2017-03-31T00:00:00","BUSE","First Busey Corp"
"Bazaarvoice Inc","2017-03-31T00:00:00","BV","Bazaarvoice Inc"
"Broadvision Inc","2017-03-31T00:00:00","BVSN","Broadvision Inc"
"Biondvax Pharma Ads","2017-03-31T00:00:00","BVXV","Biondvax Pharma Ads"
"Biondvax Pharma Wt","2017-03-31T00:00:00","BVXVW","Biondvax Pharma Wt"
"Broadwind Energy Inc","2017-03-31T00:00:00","BWEN","Broadwind Energy Inc"
"Bankwell Financial","2017-03-31T00:00:00","BWFG","Bankwell Financial"
"Baldwin Lyons Cl A","2017-03-31T00:00:00","BWINA","Baldwin Lyons Cl A"
"Baldwin Lyons Cl B","2017-03-31T00:00:00","BWINB","Baldwin Lyons Cl B"
"Buffalo Wild Wings","2017-03-31T00:00:00","BWLD","Buffalo Wild Wings"
"Bay Bancorp Inc","2017-03-31T00:00:00","BYBK","Bay Bancorp Inc"
"Broadway Fin Cp","2017-03-31T00:00:00","BYFC","Broadway Fin Cp"
"Beyondspring Inc. Ordinary Shares","2017-03-31T00:00:00","BYSI","Beyondspring Inc. Ordinary Shares"
"Baozun Inc Ads","2017-03-31T00:00:00","BZUN","Baozun Inc Ads"
"CA Inc","2017-03-31T00:00:00","CA","CA Inc"
"China Automotive Sys","2017-03-31T00:00:00","CAAS","China Automotive Sys"
"Camden Natl Cp","2017-03-31T00:00:00","CAC","Camden Natl Cp"
"Cascade Bancorp","2017-03-31T00:00:00","CACB","Cascade Bancorp"
"Credit Acceptance","2017-03-31T00:00:00","CACC","Credit Acceptance"
"Caesars Acquisition","2017-03-31T00:00:00","CACQ","Caesars Acquisition"
"China Advanced Const","2017-03-31T00:00:00","CADC","China Advanced Const"
"8Point3 Energy Cl A","2017-03-31T00:00:00","CAFD","8Point3 Energy Cl A"
"Cachet Financial Solutions Inc","2017-03-31T00:00:00","CAFN","Cachet Financial Solutions Inc"
"Cheesecake Fact","2017-03-31T00:00:00","CAKE","Cheesecake Fact"
"Calithera Biosci Com","2017-03-31T00:00:00","CALA","Calithera Biosci Com"
"Callidus Software","2017-03-31T00:00:00","CALD","Callidus Software"
"China Auto Logistics","2017-03-31T00:00:00","CALI","China Auto Logistics"
"Magicjack Vocaltec L","2017-03-31T00:00:00","CALL","Magicjack Vocaltec L"
"Cal-Maine Foods In","2017-03-31T00:00:00","CALM","Cal-Maine Foods In"
"Calamp Corp","2017-03-31T00:00:00","CAMP","Calamp Corp"
"Camtek Ltd","2017-03-31T00:00:00","CAMT","Camtek Ltd"
"Capnia Inc Cmn Stk","2017-03-31T00:00:00","CAPN","Capnia Inc Cmn Stk"
"Capnia Inc A Wrnt","2017-03-31T00:00:00","CAPNW","Capnia Inc A Wrnt"
"Capricor Therap Cmn","2017-03-31T00:00:00","CAPR","Capricor Therap Cmn"
"Elkhorn S&P 500 Cap","2017-03-13T00:00:00","CAPX","Elkhorn S&P 500 Cap"
"Avis Budget Group I","2017-03-31T00:00:00","CAR","Avis Budget Group I"
"Cara Therapeutics","2017-03-31T00:00:00","CARA","Cara Therapeutics"
"Carbonite Inc","2017-03-31T00:00:00","CARB","Carbonite Inc"
"Carolina Finacl Cmn","2017-03-31T00:00:00","CARO","Carolina Finacl Cmn"
"Carolina Trust Bank","2017-03-31T00:00:00","CART","Carolina Trust Bank"
"Carver Bancorp","2017-03-31T00:00:00","CARV","Carver Bancorp"
"First Trust Nq Gbl Auto","2017-03-31T00:00:00","CARZ","First Trust Nq Gbl Auto"
"Cascadian Therapeutics Inc","2017-03-31T00:00:00","CASC","Cascadian Therapeutics Inc"
"Meta Financial Grp","2017-03-31T00:00:00","CASH","Meta Financial Grp"
"Casi Phrmactcls Inc","2017-03-31T00:00:00","CASI","Casi Phrmactcls Inc"
"Cas Medical Sys Inc","2017-03-31T00:00:00","CASM","Cas Medical Sys Inc"
"Cass Information Sys","2017-03-31T00:00:00","CASS","Cass Information Sys"
"Casey's General Stor","2017-03-31T00:00:00","CASY","Casey's General Stor"
"Catabasis Pharma Cmn","2017-03-31T00:00:00","CATB","Catabasis Pharma Cmn"
"Glbl X SP 500 Cth V","2017-03-30T00:00:00","CATH","Glbl X SP 500 Cth V"
"Cardtronics Inc","2017-03-31T00:00:00","CATM","Cardtronics Inc"
"Cathay Genl Bncp","2017-03-31T00:00:00","CATY","Cathay Genl Bncp"
"Cathay General Banc","2017-03-28T00:00:00","CATYW","Cathay General Banc"
"Cavium Inc","2017-03-31T00:00:00","CAVM","Cavium Inc"
"China Bak Battery","2017-03-31T00:00:00","CBAK","China Bak Battery"
"Colony Bankcorp Inc","2017-03-31T00:00:00","CBAN","Colony Bankcorp Inc"
"Cymabay Therapeutics","2017-03-31T00:00:00","CBAY","Cymabay Therapeutics"
"Capital Bnk Fin Cl A","2017-03-31T00:00:00","CBF","Capital Bnk Fin Cl A"
"Cb Financial Svc Cmn","2017-03-31T00:00:00","CBFV","Cb Financial Svc Cmn"
"Catalyst Bio Cmn","2017-03-31T00:00:00","CBIO","Catalyst Bio Cmn"
"Cleveland Biolabs","2017-03-31T00:00:00","CBLI","Cleveland Biolabs"
"Cellular Biomedicine","2017-03-31T00:00:00","CBMG","Cellular Biomedicine"
"Combimatrix Corp","2017-03-31T00:00:00","CBMX","Combimatrix Corp"
"Combimatrix Corp Wt","2017-03-31T00:00:00","CBMXW","Combimatrix Corp Wt"
"CBOE Holdings Inc","2017-03-31T00:00:00","CBOE","CBOE Holdings Inc"
"China Biologic Produ","2017-03-31T00:00:00","CBPO","China Biologic Produ"
"Cracker Barrel","2017-03-31T00:00:00","CBRL","Cracker Barrel"
"Commerce Bancshares","2017-03-31T00:00:00","CBSH","Commerce Bancshares"
"Commerce BNC B Dep","2017-03-31T00:00:00","CBSHP","Commerce BNC B Dep"
"Capital City Bank Gr","2017-03-31T00:00:00","CCBG","Capital City Bank Gr"
"China Ceramics Co","2017-03-31T00:00:00","CCCL","China Ceramics Co"
"China Commercial Cre","2017-03-31T00:00:00","CCCR","China Commercial Cre"
"Calams Dy Cnv In Cmn","2017-03-31T00:00:00","CCD","Calams Dy Cnv In Cmn"
"Chinacache Hldgs ADR","2017-03-31T00:00:00","CCIH","Chinacache Hldgs ADR"
"Csi Compressco Cmn","2017-03-31T00:00:00","CCLP","Csi Compressco Cmn"
"Cabot Microelectron","2017-03-31T00:00:00","CCMP","Cabot Microelectron"
"Cardconnect Corp","2017-03-31T00:00:00","CCN","Cardconnect Corp"
"Cnb Financial Corp","2017-03-31T00:00:00","CCNE","Cnb Financial Corp"
"Cogent Comm Hldgs","2017-03-31T00:00:00","CCOI","Cogent Comm Hldgs"
"China Customer Ord","2017-03-31T00:00:00","CCRC","China Customer Ord"
"Cross Ctry Hlthcr","2017-03-31T00:00:00","CCRN","Cross Ctry Hlthcr"
"Concurrent Computer","2017-03-31T00:00:00","CCUR","Concurrent Computer"
"Chemocentryx Inc","2017-03-31T00:00:00","CCXI","Chemocentryx Inc"
"Victory Cemp US Eq I","2017-03-31T00:00:00","CDC","Victory Cemp US Eq I"
"Centennial Resource Development Inc","2017-03-31T00:00:00","CDEV","Centennial Resource Development Inc"
"Centennial Resource Development Inc","2017-03-31T00:00:00","CDEVW","Centennial Resource Development Inc"
"Cdk Global Inc","2017-03-31T00:00:00","CDK","Cdk Global Inc"
"Victory Cemp US Larg","2017-03-31T00:00:00","CDL","Victory Cemp US Larg"
"Caredx Inc Cmn","2017-03-31T00:00:00","CDNA","Caredx Inc Cmn"
"Cadence Design Sys","2017-03-31T00:00:00","CDNS","Cadence Design Sys"
"Condor Hospitality T","2017-03-31T00:00:00","CDOR","Condor Hospitality T"
"Clean Diesel Technol","2017-03-31T00:00:00","CDTI","Clean Diesel Technol"
"Cidara Thera Cmn","2017-03-31T00:00:00","CDTX","Cidara Thera Cmn"
"CDW Corporation","2017-03-31T00:00:00","CDW","CDW Corporation"
"Chromadex Corp CS","2017-03-31T00:00:00","CDXC","Chromadex Corp CS"
"Codexis Inc","2017-03-31T00:00:00","CDXS","Codexis Inc"
"Cadiz Inc","2017-03-31T00:00:00","CDZI","Cadiz Inc"
"C E C O Envir","2017-03-31T00:00:00","CECE","C E C O Envir"
"Career Education","2017-03-31T00:00:00","CECO","Career Education"
"Celgene Corp","2017-03-31T00:00:00","CELG","Celgene Corp"
"Celgene Cp Cvr","2017-03-31T00:00:00","CELGZ","Celgene Cp Cvr"
"Chembio Diagnostics","2017-03-31T00:00:00","CEMI","Chembio Diagnostics"
"Cempra Inc","2017-03-31T00:00:00","CEMP","Cempra Inc"
"Central Garden","2017-03-31T00:00:00","CENT","Central Garden"
"Central Garden & Pet","2017-03-31T00:00:00","CENTA","Central Garden & Pet"
"Century Aluminum C","2017-03-31T00:00:00","CENX","Century Aluminum C"
"Cerecor Inc Cmn Stk","2017-03-31T00:00:00","CERC","Cerecor Inc Cmn Stk"
"Cerecor Inc Cl A Wt","2017-03-31T00:00:00","CERCW","Cerecor Inc Cl A Wt"
"Cerecor Inc Cl B Wt","2017-03-31T00:00:00","CERCZ","Cerecor Inc Cl B Wt"
"Cerner Corp","2017-03-31T00:00:00","CERN","Cerner Corp"
"Cerus Corp","2017-03-31T00:00:00","CERS","Cerus Corp"
"Cerulean Pharma Cmn","2017-03-31T00:00:00","CERU","Cerulean Pharma Cmn"
"Hongli Clean Energy Technologies Corp","2017-03-31T00:00:00","CETC","Hongli Clean Energy Technologies Corp"
"Central EUR Med A","2017-03-31T00:00:00","CETV","Central EUR Med A"
"Cemtrex Inc Cmn Stk","2017-03-31T00:00:00","CETX","Cemtrex Inc Cmn Stk"
"Cemtrex Inc. Series 1 Pfd.","2017-03-31T00:00:00","CETXP","Cemtrex Inc. Series 1 Pfd."
"Cemtrex Inc. Series 1 Warrant","2017-03-31T00:00:00","CETXW","Cemtrex Inc. Series 1 Warrant"
"Ceva Inc","2017-03-31T00:00:00","CEVA","Ceva Inc"
"Vctry Cemp EM Vlt Wt","2017-03-30T00:00:00","CEZ","Vctry Cemp EM Vlt Wt"
"Victory Cemp US 500","2017-03-31T00:00:00","CFA","Victory Cemp US 500"
"Central Fed Cp","2017-03-31T00:00:00","CFBK","Central Fed Cp"
"Centrue Financial Cmn","2017-03-31T00:00:00","CFCB","Centrue Financial Cmn"
"Cf Corp","2017-03-31T00:00:00","CFCO","Cf Corp"
"Cf Corporation Units","2017-03-31T00:00:00","CFCOU","Cf Corporation Units"
"Cf Corporation","2017-03-30T00:00:00","CFCOW","Cf Corporation"
"C&F Financial Corp","2017-03-31T00:00:00","CFFI","C&F Financial Corp"
"Capitol Fed Finl Inc","2017-03-31T00:00:00","CFFN","Capitol Fed Finl Inc"
"Conformis Inc CS","2017-03-31T00:00:00","CFMS","Conformis Inc CS"
"Calif First National","2017-03-31T00:00:00","CFNB","Calif First National"
"Cardinal Fin Cp","2017-03-31T00:00:00","CFNL","Cardinal Fin Cp"
"Victory Cemp Us500E","2017-03-31T00:00:00","CFO","Victory Cemp Us500E"
"Contrafect Cmn","2017-03-31T00:00:00","CFRX","Contrafect Cmn"
"The Carlyle Group","2017-03-31T00:00:00","CG","The Carlyle Group"
"Compugen Ltd","2017-03-31T00:00:00","CGEN","Compugen Ltd"
"Cancer Genetics Inc","2017-03-31T00:00:00","CGIX","Cancer Genetics Inc"
"Cogentix Medical In","2017-03-31T00:00:00","CGNT","Cogentix Medical In"
"Cognex Cp","2017-03-31T00:00:00","CGNX","Cognex Cp"
"Calamos Glb Ttl Rtn","2017-03-31T00:00:00","CGO","Calamos Glb Ttl Rtn"
"Comstock Hldgs Cos","2017-03-31T00:00:00","CHCI","Comstock Hldgs Cos"
"City Holding Co","2017-03-31T00:00:00","CHCO","City Holding Co"
"Churchill Downs In","2017-03-31T00:00:00","CHDN","Churchill Downs In"
"The Chefs Warehouse","2017-03-31T00:00:00","CHEF","The Chefs Warehouse"
"Check-Cap Ltd. Ord","2017-03-31T00:00:00","CHEK","Check-Cap Ltd. Ord"
"Check-Cap Ltd A Wt","2017-03-31T00:00:00","CHEKW","Check-Cap Ltd A Wt"
"Chemical Financial","2017-03-31T00:00:00","CHFC","Chemical Financial"
"Charter Finl Corp","2017-03-31T00:00:00","CHFN","Charter Finl Corp"
"Calamos Cv Opp & Inc","2017-03-31T00:00:00","CHI","Calamos Cv Opp & Inc"
"Cherokee Inc","2017-03-31T00:00:00","CHKE","Cherokee Inc"
"Check Point Software","2017-03-31T00:00:00","CHKP","Check Point Software"
"Chiasma Inc Cmn","2017-03-31T00:00:00","CHMA","Chiasma Inc Cmn"
"Chemung Financial Cp","2017-03-31T00:00:00","CHMG","Chemung Financial Cp"
"China Natural Res","2017-03-31T00:00:00","CHNR","China Natural Res"
"Coherus Bio Cmn Stk","2017-03-31T00:00:00","CHRS","Coherus Bio Cmn Stk"
"C.H. Robinson Ww","2017-03-31T00:00:00","CHRW","C.H. Robinson Ww"
"CHS B Cum Pfd Srs 4","2017-03-31T00:00:00","CHSCL","CHS B Cum Pfd Srs 4"
"CHS Pfd Clb Ser3","2017-03-31T00:00:00","CHSCM","CHS Pfd Clb Ser3"
"CHS Inc Pfd B Srs 2","2017-03-31T00:00:00","CHSCN","CHS Inc Pfd B Srs 2"
"CHS Inc Cl B Pfd","2017-03-31T00:00:00","CHSCO","CHS Inc Cl B Pfd"
"CHS Inc Cum Pfd","2017-03-31T00:00:00","CHSCP","CHS Inc Cum Pfd"
"Charter Communicatio","2017-03-31T00:00:00","CHTR","Charter Communicatio"
"Commercehub Inc","2017-03-31T00:00:00","CHUBA","Commercehub Inc"
"Commercehub Inc","2017-03-31T00:00:00","CHUBK","Commercehub Inc"
"Chuy's Holdings Inc","2017-03-31T00:00:00","CHUY","Chuy's Holdings Inc"
"Calamos Gbl Dyn Inc","2017-03-31T00:00:00","CHW","Calamos Gbl Dyn Inc"
"Calamos Cv & High In","2017-03-31T00:00:00","CHY","Calamos Cv & High In"
"First TR Ndq Cybr ETF","2017-03-31T00:00:00","CIBR","First TR Ndq Cybr ETF"
"Victory Cemp Interna","2017-03-31T00:00:00","CID","Victory Cemp Interna"
"Cinedigm Corp","2017-03-31T00:00:00","CIDM","Cinedigm Corp"
"Colliers Intl Grp In","2017-03-31T00:00:00","CIGI","Colliers Intl Grp In"
"Victory Cemp Intl Vo","2017-03-31T00:00:00","CIL","Victory Cemp Intl Vo"
"Cincinnati Financial","2017-03-31T00:00:00","CINF","Cincinnati Financial"
"Civista Bncshrs Cmn","2017-03-31T00:00:00","CIVB","Civista Bncshrs Cmn"
"Civista Bancshrs Dep","2017-03-30T00:00:00","CIVBP","Civista Bancshrs Dep"
"Victory Cemp Dev Enh","2017-03-31T00:00:00","CIZ","Victory Cemp Dev Enh"
"Citizens Hldg Co","2017-03-31T00:00:00","CIZN","Citizens Hldg Co"
"China Jojo Drugstore","2017-03-31T00:00:00","CJJD","China Jojo Drugstore"
"Capitol Acq Corp III","2017-03-31T00:00:00","CLAC","Capitol Acq Corp III"
"Capitol Acq III Ut","2017-03-31T00:00:00","CLACU","Capitol Acq III Ut"
"Capitol Acq Cp 3 Wts","2017-03-31T00:00:00","CLACW","Capitol Acq Cp 3 Wts"
"Caladrius Bio Cmn","2017-03-31T00:00:00","CLBS","Caladrius Bio Cmn"
"Collectors Universe","2017-03-31T00:00:00","CLCT","Collectors Universe"
"China Lending Corp","2017-03-31T00:00:00","CLDC","China Lending Corp"
"Celldex Therapeutics","2017-03-31T00:00:00","CLDX","Celldex Therapeutics"
"Clearfield Inc","2017-03-31T00:00:00","CLFD","Clearfield Inc"
"Clearsign Combustion","2017-03-31T00:00:00","CLIR","Clearsign Combustion"
"Clearsign Combustion Corporation Warrant","2017-03-31T00:00:00","CLIRW","Clearsign Combustion Corporation Warrant"
"Cellectis S.A. Ads","2017-03-31T00:00:00","CLLS","Cellectis S.A. Ads"
"Calumet Specialty Pr","2017-03-31T00:00:00","CLMT","Calumet Specialty Pr"
"Clean Energy Fuels","2017-03-31T00:00:00","CLNE","Clean Energy Fuels"
"Cleantech Solutions","2017-03-31T00:00:00","CLNT","Cleantech Solutions"
"Cellectar Biosc Cmn","2017-03-31T00:00:00","CLRB","Cellectar Biosc Cmn"
"Cellectar Biosc Wt","2017-03-31T00:00:00","CLRBW","Cellectar Biosc Wt"
"Cellectar Bio Sra Wt","2017-03-31T00:00:00","CLRBZ","Cellectar Bio Sra Wt"
"Clearone Inc","2017-03-31T00:00:00","CLRO","Clearone Inc"
"Clearside Biomedi Cmn","2017-03-31T00:00:00","CLSD","Clearside Biomedi Cmn"
"Celsion Corp","2017-03-31T00:00:00","CLSN","Celsion Corp"
"Town Sports Internat","2017-03-31T00:00:00","CLUB","Town Sports Internat"
"Clovis Oncology Inc","2017-03-31T00:00:00","CLVS","Clovis Oncology Inc"
"Euro Tech Hldg","2017-03-31T00:00:00","CLWT","Euro Tech Hldg"
"Columbus Mckinnon","2017-03-31T00:00:00","CMCO","Columbus Mckinnon"
"Comcast Corp A","2017-03-31T00:00:00","CMCSA","Comcast Corp A"
"Cim Commercial TR Cp","2017-03-31T00:00:00","CMCT","Cim Commercial TR Cp"
"CME Group Inc","2017-03-31T00:00:00","CME","CME Group Inc"
"Cm Finance Cmn","2017-03-31T00:00:00","CMFN","Cm Finance Cmn"
"Cumulus Media Inc","2017-03-31T00:00:00","CMLS","Cumulus Media Inc"
"Cimpress N.V. Ord","2017-03-31T00:00:00","CMPR","Cimpress N.V. Ord"
"Chimerix Inc","2017-03-31T00:00:00","CMRX","Chimerix Inc"
"Comtech Telecom Co","2017-03-31T00:00:00","CMTL","Comtech Telecom Co"
"Conatus Pharmaceutic","2017-03-31T00:00:00","CNAT","Conatus Pharmaceutic"
"Century Bancorp Inc","2017-03-31T00:00:00","CNBKA","Century Bancorp Inc"
"Concert Pharmaceutic","2017-03-31T00:00:00","CNCE","Concert Pharmaceutic"
"Loncar Cancer Immuno","2017-03-31T00:00:00","CNCR","Loncar Cancer Immuno"
"Chinanet Online Hldg","2017-03-31T00:00:00","CNET","Chinanet Online Hldg"
"Conifer Holdings Cmn","2017-03-31T00:00:00","CNFR","Conifer Holdings Cmn"
"China Info Tech","2017-03-31T00:00:00","CNIT","China Info Tech"
"C O N M E D Cp","2017-03-31T00:00:00","CNMD","C O N M E D Cp"
"Connectone Bancorp","2017-03-31T00:00:00","CNOB","Connectone Bancorp"
"Consolidated Communi","2017-03-31T00:00:00","CNSL","Consolidated Communi"
"China Techfaith Wire","2017-03-31T00:00:00","CNTF","China Techfaith Wire"
"Century Casinos In","2017-03-31T00:00:00","CNTY","Century Casinos In"
"PC Connection Inc","2017-03-31T00:00:00","CNXN","PC Connection Inc"
"Connecture Inc Cmn","2017-03-31T00:00:00","CNXR","Connecture Inc Cmn"
"Cobiz Financial Inc","2017-03-31T00:00:00","COBZ","Cobiz Financial Inc"
"Cogint Inc","2017-03-31T00:00:00","COGT","Cogint Inc"
"Coherent Inc","2017-03-31T00:00:00","COHR","Coherent Inc"
"Cohu Inc","2017-03-31T00:00:00","COHU","Cohu Inc"
"Coca Cola Bot Cons","2017-03-31T00:00:00","COKE","Coca Cola Bot Cons"
"Columbia Banking Sys","2017-03-31T00:00:00","COLB","Columbia Banking Sys"
"Collegium Pharma Cmn","2017-03-31T00:00:00","COLL","Collegium Pharma Cmn"
"Columbia Sprtswr","2017-03-31T00:00:00","COLM","Columbia Sprtswr"
"Commscope Holding Co","2017-03-31T00:00:00","COMM","Commscope Holding Co"
