"0","-11.52","-3230000","Electronic Components","1.67","2017-03-31T00:00:00","-0.35","0","Agilysys Inc","Agilysys Inc","0","212310000","0001-01-01T00:00:00","Consumer Non-Durables","1.83","0","-1.7","22610220","0","AGYS","0"
"0","0.65","0","","0","2017-03-31T00:00:00","0","0","Wt Barc Usagg Zro Dr","Wt Barc Usagg Zro Dr","0","0","0001-01-01T00:00:00","","0","0","0","0","0","AGZD","0"
"0","55.85","689230000","Coal Mining","0.89","2017-03-31T00:00:00","3.11","0","Alliance Holdings Gp","Alliance Holdings Gp","7.67","1640000000","0001-01-01T00:00:00","Energy","2.95","8.83","0.74","59788550","0","AHGP","2.2"
"0","0","0","","0","2017-03-29T00:00:00","-0.03","0","Avista Healthcare Public Acquisition Corp. Class","Avista Healthcare Public Acquisition Corp. Class","0","91280000","0001-01-01T00:00:00","","18.26","0","0","9238866","0","AHPA","0"
"0","0","0","","0","2017-03-29T00:00:00","0","0","Avista Healthcare Public Acquisition Corp","Avista Healthcare Public Acquisition Corp","0","0","0001-01-01T00:00:00","","0","0","0","0","0","AHPAU","0"
"0","0","0","","0","2017-03-31T00:00:00","0","0","Avista Healthcare Public Acquisition Corp. Warra","Avista Healthcare Public Acquisition Corp. Warra","0","0","0001-01-01T00:00:00","","0","0","0","0","0","AHPAW","0"
"0","194.03","-627602","Industrial Specialties","0.22","2017-03-30T00:00:00","-0.57","0","Allied Healthcare","Allied Healthcare","0","7910000","0001-01-01T00:00:00","Health Care","0.46","0","0","4015229","0","AHPI","0"
"0","22.43","0","","0","2017-03-31T00:00:00","0","0","Ishares Asia 50 ETF","Ishares Asia 50 ETF","0","0","0001-01-01T00:00:00","","0","0","0","0","0","AIA","0"
"0","35.71","96160000","Industrial Machinery/Components","1.55","2017-03-31T00:00:00","0.97","0","Altra Indtl Mtn Cmn","Altra Indtl Mtn Cmn","1.59","1090000000","0001-01-01T00:00:00","Capital Goods","3.61","38.56","1.37","29144390","0","AIMC","0.6"
"0","67.8","-80990000","","0","2017-03-31T00:00:00","-1.89","0","Aimmune Therap Cmn","Aimmune Therap Cmn","0","1090000000","0001-01-01T00:00:00","","3.82","0","0.18","50161070","0","AIMT","0"
"0","12.71","0","Closed-End Fund - Debt","0","2017-03-31T00:00:00","-0.06","0","Apollo Investment Co","Apollo Investment Co","9.48","0","0001-01-01T00:00:00","Finance","0","0","3.27","0","0","AINV","0.6"
"0","42.56","124310000","","0.22","2017-03-31T00:00:00","0.04","0","Alliance Hlthcare Cmn","Alliance Hlthcare Cmn","0","109110000","0001-01-01T00:00:00","","0","256.25","0","10644880","0","AIQ","0"
"0","0","4320000","","3.27","2017-03-31T00:00:00","0.4","0","Airgain Inc","Airgain Inc","0","142080000","0001-01-01T00:00:00","","3.12","37.99","1.96","9372032","0","AIRG","0"
"0","16.28","286220000","Transportation Services","1.34","2017-03-31T00:00:00","2.57","0","Air Methods Cp","Air Methods Cp","0","1570000000","0001-01-01T00:00:00","Transportation","2.73","16.73","0.83","36511630","0","AIRM","0"
"0","32.08","0","","0","2017-03-31T00:00:00","0","0","First Trust Rba Am I","First Trust Rba Am I","0","0","0001-01-01T00:00:00","","0","0","0","0","0","AIRR","0"
"0","-18.87","-3260000","Air Freight/Delivery Services","0.2955","2017-03-28T00:00:00","-1.289","0","Air T Inc","Air T Inc","0","41190000","0001-01-01T00:00:00","Transportation","1.6249","0","0","2042111","0","AIRT","0"
"0","17.08","707980000","Business Services","4.71","2017-03-31T00:00:00","1.79","0","Akamai Technologies","Akamai Technologies","0","11020000000","0001-01-01T00:00:00","Miscellaneous","3.42","35.55","1.57","173188800","0","AKAM","0"
"0","644.25","-48910000","","21.51","2017-03-31T00:00:00","-3","0","Achaogen Inc Cmn","Achaogen Inc Cmn","0","902750000","0001-01-01T00:00:00","","8.38","0","-0.16","35780820","0","AKAO","0"
"0","-2.02","-135660000","","110.04","2017-03-31T00:00:00","-3.6","0","Akebia Therapeutics","Akebia Therapeutics","0","168360000","0001-01-01T00:00:00","","5.22","0","0","18300000","0","AKBA","0"
"0","19.21","-5690000","","4.22","2017-03-31T00:00:00","-1.08","0","Akers Biosciences Cmn","Akers Biosciences Cmn","0","9810000","0001-01-01T00:00:00","","2.62","0","0","5450000","0","AKER","0"
"0","-5.38","460270000","Major Pharmaceuticals","2.48","2017-03-31T00:00:00","1.47","0","Akorn Inc","Akorn Inc","0","2830000000","0001-01-01T00:00:00","Consumer Durables","3.39","15.44","3.43","124395600","0","AKRX","0"
"0","0","-9090000","","1467.83","2017-03-31T00:00:00","-0.79","0","Akoustis Technologies Inc","Akoustis Technologies Inc","0","233300000","0001-01-01T00:00:00","","46.56","0","0","18169780","0","AKTS","0"
"0","-35.64","-22230000","","0","2017-03-31T00:00:00","-0.29","0","Akari Therapeutics","Akari Therapeutics","0","130360000","0001-01-01T00:00:00","","2","0","0","11775970","0","AKTX","0"
"0","0","-6860000","","13.29","2017-03-31T00:00:00","-13.16","0","Albireo Pharma Inc","Albireo Pharma Inc","0","151010000","0001-01-01T00:00:00","","4.09","0","0","6292084","0","ALBO","0"
"0","-8.68","38390000","Farming/Seeds/Milling","1.53","2017-03-31T00:00:00","0.99","0","Alico Inc","Alico Inc","0.93","214910000","0001-01-01T00:00:00","Consumer Non-Durables","1.26","26.09","0","8329845","0","ALCO","0.24"
"0","-21.66","-157230000","","9234.3","2017-03-31T00:00:00","-3.23","0","Alder Biopharma Cmn","Alder Biopharma Cmn","0","1080000000","0001-01-01T00:00:00","","2.72","0","-0.25","50585480","0","ALDR","0"
"0","-20.63","-18660000","","0","2017-03-31T00:00:00","-1.49","0","Aldeyra Therapeu Cmn","Aldeyra Therapeu Cmn","0","31230000","0001-01-01T00:00:00","","2.93","0","0","6246000","0","ALDX","0"
"0","58.9","272920000","Industrial Specialties","8.47","2017-03-31T00:00:00","2.33","0","Align Technology I","Align Technology I","0","9210000000","0001-01-01T00:00:00","Health Care","9.11","49.23","1.66","80289430","0","ALGN","0"
"0","-0.2","469450000","Air Freight/Delivery Services","1.94","2017-03-31T00:00:00","13.21","0","Allegiant Travel Com","Allegiant Travel Com","1.74","2620000000","0001-01-01T00:00:00","Transportation","5.58","12.13","-150","16349450","0","ALGT","2.8"
"0","-36.94","-25080000","Major Pharmaceuticals","2.7","2017-03-31T00:00:00","-0.63","0","Alimera Sciences Inc","Alimera Sciences Inc","0","90810000","0001-01-01T00:00:00","Consumer Durables","0","0","0","64864280","0","ALIM","0"
"0","0","29290000","","0.45","2017-03-31T00:00:00","0.31","0","Alj Regional Hold Cmn","Alj Regional Hold Cmn","0","128620000","0001-01-01T00:00:00","","1.7","11.96","0","34575270","0","ALJJ","0"
"0","47.17","-114410000","Major Pharmaceuticals","12.06","2017-03-31T00:00:00","-1.38","0","Alkermes Plc","Alkermes Plc","0","8920001000","0001-01-01T00:00:00","Consumer Durables","7.43","0","-29.64","152478600","0","ALKS","0"
"0","-12.18","-3770000","Computer Communications Equipment","1.75","2017-03-31T00:00:00","-0.24","0","Allot Communications","Allot Communications","0","157620000","0001-01-01T00:00:00","Technology","1","0","17.97","33113450","0","ALLT","0"
"0","-23.55","-409460000","Major Pharmaceuticals","93.47","2017-03-31T00:00:00","-4.79","0","Alnylam Pharmaceut","Alnylam Pharmaceut","0","4410000000","0001-01-01T00:00:00","Consumer Durables","4.79","0","-0.22","86048780","0","ALNY","0"
